lr: 0.005, hidden_size: 32, layer_num: 1, train_batch_size: 4 - min val loss: 1.2162312666575115
lr: 0.0005, hidden_size: 128, layer_num: 1, train_batch_size: 8 - min val loss: 0.9363531867663065
lr: 0.0005, hidden_size: 128, layer_num: 1, train_batch_size: 16 - min val loss: 0.916326512893041
lr: 0.0005, hidden_size: 128, layer_num: 1, train_batch_size: 32 - min val loss: 0.9471695721149445
lr: 0.0005, hidden_size: 128, layer_num: 2, train_batch_size: 4 - min val loss: 0.8727952837944031
lr: 0.0005, hidden_size: 128, layer_num: 2, train_batch_size: 8 - min val loss: 0.8647088209788004
lr: 0.0005, hidden_size: 128, layer_num: 2, train_batch_size: 16 - min val loss: 0.8998840550581614
lr: 0.0005, hidden_size: 128, layer_num: 2, train_batch_size: 32 - min val loss: 0.9623579581578573
lr: 0.0005, hidden_size: 128, layer_num: 3, train_batch_size: 4 - min val loss: 0.8924272557099661
lr: 0.0005, hidden_size: 128, layer_num: 3, train_batch_size: 8 - min val loss: 0.8667447169621786
lr: 0.0005, hidden_size: 128, layer_num: 3, train_batch_size: 16 - min val loss: 0.84718124071757
lr: 0.0005, hidden_size: 128, layer_num: 3, train_batch_size: 32 - min val loss: 0.8532003859678904
lr: 0.0005, hidden_size: 128, layer_num: 4, train_batch_size: 4 - min val loss: 0.8897384603818258
lr: 0.0005, hidden_size: 128, layer_num: 4, train_batch_size: 8 - min val loss: 0.8044995566209158
lr: 0.0005, hidden_size: 128, layer_num: 4, train_batch_size: 16 - min val loss: 0.8782080709934235
lr: 0.0005, hidden_size: 128, layer_num: 4, train_batch_size: 32 - min val loss: 0.888953685760498
lr: 0.0005, hidden_size: 256, layer_num: 1, train_batch_size: 4 - min val loss: 0.8915923237800598
lr: 0.0005, hidden_size: 256, layer_num: 1, train_batch_size: 8 - min val loss: 0.9050717254479727
lr: 0.0005, hidden_size: 256, layer_num: 1, train_batch_size: 16 - min val loss: 0.91539599498113
lr: 0.0005, hidden_size: 256, layer_num: 1, train_batch_size: 32 - min val loss: 0.9241417348384857
lr: 0.0005, hidden_size: 256, layer_num: 2, train_batch_size: 4 - min val loss: 0.881770263115565
lr: 0.0005, hidden_size: 256, layer_num: 2, train_batch_size: 8 - min val loss: 0.8565994799137115
lr: 0.0005, hidden_size: 256, layer_num: 2, train_batch_size: 16 - min val loss: 0.8905894557634989
lr: 0.0005, hidden_size: 256, layer_num: 2, train_batch_size: 32 - min val loss: 0.8710211217403412
lr: 0.0005, hidden_size: 256, layer_num: 3, train_batch_size: 4 - min val loss: 0.8549478153387705
lr: 0.0005, hidden_size: 256, layer_num: 3, train_batch_size: 8 - min val loss: 0.8282356460889181
lr: 0.0005, hidden_size: 256, layer_num: 3, train_batch_size: 16 - min val loss: 0.7869859139124552
lr: 0.0005, hidden_size: 256, layer_num: 3, train_batch_size: 32 - min val loss: 0.8479122916857401
lr: 0.0005, hidden_size: 256, layer_num: 4, train_batch_size: 4 - min val loss: 0.8741762141386668
lr: 0.0005, hidden_size: 256, layer_num: 4, train_batch_size: 8 - min val loss: 0.9130260944366455
lr: 0.0005, hidden_size: 256, layer_num: 4, train_batch_size: 16 - min val loss: 0.8314736584822336
lr: 0.0005, hidden_size: 256, layer_num: 4, train_batch_size: 32 - min val loss: 0.8531786700089773
lr: 0.0005, hidden_size: 512, layer_num: 1, train_batch_size: 4 - min val loss: 0.9160652558008829
lr: 0.0005, hidden_size: 512, layer_num: 1, train_batch_size: 8 - min val loss: 0.888197143872579
lr: 0.0005, hidden_size: 512, layer_num: 1, train_batch_size: 16 - min val loss: 0.8896854817867279
lr: 0.0005, hidden_size: 512, layer_num: 1, train_batch_size: 32 - min val loss: 0.8973834216594696
lr: 0.0005, hidden_size: 512, layer_num: 2, train_batch_size: 4 - min val loss: 0.858153502146403
lr: 0.0005, hidden_size: 512, layer_num: 2, train_batch_size: 8 - min val loss: 0.8164733747641245
lr: 0.0005, hidden_size: 512, layer_num: 2, train_batch_size: 16 - min val loss: 0.8442685107390085
lr: 0.0005, hidden_size: 512, layer_num: 2, train_batch_size: 32 - min val loss: 0.8960514763991038
lr: 0.0005, hidden_size: 512, layer_num: 3, train_batch_size: 4 - min val loss: 0.8531013627847036
lr: 0.0005, hidden_size: 512, layer_num: 3, train_batch_size: 8 - min val loss: 0.8064781228701273
lr: 0.0005, hidden_size: 512, layer_num: 3, train_batch_size: 16 - min val loss: 0.7538142005602518
lr: 0.0005, hidden_size: 512, layer_num: 3, train_batch_size: 32 - min val loss: 0.8289334575335184
lr: 0.0005, hidden_size: 512, layer_num: 4, train_batch_size: 4 - min val loss: 0.9015547732512156
lr: 0.0005, hidden_size: 512, layer_num: 4, train_batch_size: 8 - min val loss: 0.8689995308717092
lr: 0.0005, hidden_size: 512, layer_num: 4, train_batch_size: 16 - min val loss: 0.7609833677609762
lr: 0.0005, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.7641027271747589
lr: 0.0001, hidden_size: 32, layer_num: 1, train_batch_size: 4 - min val loss: 1.0741772949695587
lr: 0.0001, hidden_size: 32, layer_num: 1, train_batch_size: 8 - min val loss: 1.1083332498868306
lr: 0.0001, hidden_size: 32, layer_num: 1, train_batch_size: 16 - min val loss: 1.1586103439331055
lr: 0.0001, hidden_size: 32, layer_num: 1, train_batch_size: 32 - min val loss: 1.2533007462819417
lr: 0.0001, hidden_size: 32, layer_num: 2, train_batch_size: 4 - min val loss: 1.0347555776437123
lr: 0.0001, hidden_size: 32, layer_num: 2, train_batch_size: 8 - min val loss: 1.10745303829511
lr: 0.0001, hidden_size: 32, layer_num: 2, train_batch_size: 16 - min val loss: 1.1212092638015747
lr: 0.0001, hidden_size: 32, layer_num: 2, train_batch_size: 32 - min val loss: 1.1231745481491089
lr: 0.0001, hidden_size: 32, layer_num: 3, train_batch_size: 4 - min val loss: 1.0564762353897095
lr: 0.0001, hidden_size: 32, layer_num: 3, train_batch_size: 8 - min val loss: 1.0742403268814087
lr: 0.0001, hidden_size: 32, layer_num: 3, train_batch_size: 16 - min val loss: 1.1380950212478638
lr: 0.0001, hidden_size: 32, layer_num: 3, train_batch_size: 32 - min val loss: 1.2054566144943237
lr: 0.0001, hidden_size: 32, layer_num: 4, train_batch_size: 4 - min val loss: 1.054363449414571
lr: 0.0001, hidden_size: 32, layer_num: 4, train_batch_size: 8 - min val loss: 1.04677418867747
lr: 0.0001, hidden_size: 32, layer_num: 4, train_batch_size: 16 - min val loss: 1.1360933780670166
lr: 0.0001, hidden_size: 32, layer_num: 4, train_batch_size: 32 - min val loss: 1.2432040969530742
lr: 0.0001, hidden_size: 64, layer_num: 1, train_batch_size: 4 - min val loss: 1.0389570593833923
lr: 0.0001, hidden_size: 64, layer_num: 1, train_batch_size: 8 - min val loss: 1.042594571908315
lr: 0.0001, hidden_size: 64, layer_num: 1, train_batch_size: 16 - min val loss: 1.004518061876297
lr: 0.0001, hidden_size: 64, layer_num: 1, train_batch_size: 32 - min val loss: 1.0810185968875885
lr: 0.0001, hidden_size: 64, layer_num: 2, train_batch_size: 4 - min val loss: 0.9902909298737844
lr: 0.0001, hidden_size: 64, layer_num: 2, train_batch_size: 8 - min val loss: 1.0153096616268158
lr: 0.0001, hidden_size: 64, layer_num: 2, train_batch_size: 16 - min val loss: 1.0759014089902241
lr: 0.0001, hidden_size: 64, layer_num: 2, train_batch_size: 32 - min val loss: 1.050438642501831
lr: 0.0001, hidden_size: 64, layer_num: 3, train_batch_size: 4 - min val loss: 0.9620956679185232
lr: 0.0001, hidden_size: 64, layer_num: 3, train_batch_size: 8 - min val loss: 1.0097321172555287
lr: 0.0001, hidden_size: 64, layer_num: 3, train_batch_size: 16 - min val loss: 1.0617488821347554
lr: 0.0001, hidden_size: 64, layer_num: 3, train_batch_size: 32 - min val loss: 1.1311289469401042
lr: 0.0001, hidden_size: 64, layer_num: 4, train_batch_size: 4 - min val loss: 0.9679303467273712
lr: 0.0001, hidden_size: 64, layer_num: 4, train_batch_size: 8 - min val loss: 1.0018998980522156
lr: 0.0001, hidden_size: 64, layer_num: 4, train_batch_size: 16 - min val loss: 1.0802281300226848
lr: 0.0001, hidden_size: 64, layer_num: 4, train_batch_size: 32 - min val loss: 1.0630123019218445
lr: 0.0001, hidden_size: 128, layer_num: 1, train_batch_size: 4 - min val loss: 0.9635724127292633
lr: 0.0001, hidden_size: 128, layer_num: 1, train_batch_size: 8 - min val loss: 0.9594859778881073
lr: 0.0001, hidden_size: 128, layer_num: 1, train_batch_size: 16 - min val loss: 0.9944112102190653
lr: 0.0001, hidden_size: 128, layer_num: 1, train_batch_size: 32 - min val loss: 1.015110582113266
lr: 0.0001, hidden_size: 128, layer_num: 2, train_batch_size: 4 - min val loss: 0.8989058832327524
lr: 0.0001, hidden_size: 128, layer_num: 2, train_batch_size: 8 - min val loss: 0.9284274379412333
lr: 0.0001, hidden_size: 128, layer_num: 2, train_batch_size: 16 - min val loss: 0.9964742064476013
lr: 0.0001, hidden_size: 128, layer_num: 2, train_batch_size: 32 - min val loss: 1.070841650168101
lr: 0.0001, hidden_size: 128, layer_num: 3, train_batch_size: 4 - min val loss: 0.8988034129142761
lr: 0.0001, hidden_size: 128, layer_num: 3, train_batch_size: 8 - min val loss: 0.9479166567325592
lr: 0.0001, hidden_size: 128, layer_num: 3, train_batch_size: 16 - min val loss: 0.9718690315882365
lr: 0.0001, hidden_size: 128, layer_num: 3, train_batch_size: 32 - min val loss: 1.0460829933484395
lr: 0.0001, hidden_size: 128, layer_num: 4, train_batch_size: 4 - min val loss: 0.8315623104572296
lr: 0.0001, hidden_size: 128, layer_num: 4, train_batch_size: 8 - min val loss: 0.9381601909796397
lr: 0.0001, hidden_size: 128, layer_num: 4, train_batch_size: 16 - min val loss: 0.9584941069285074
lr: 0.0001, hidden_size: 128, layer_num: 4, train_batch_size: 32 - min val loss: 1.0476231575012207
lr: 0.0001, hidden_size: 256, layer_num: 1, train_batch_size: 4 - min val loss: 0.9126377602418264
lr: 0.0001, hidden_size: 256, layer_num: 1, train_batch_size: 8 - min val loss: 0.9377820193767548
lr: 0.0001, hidden_size: 256, layer_num: 1, train_batch_size: 16 - min val loss: 0.9551392694314321
lr: 0.0001, hidden_size: 256, layer_num: 1, train_batch_size: 32 - min val loss: 0.9774125615755717
lr: 0.0001, hidden_size: 256, layer_num: 2, train_batch_size: 4 - min val loss: 0.8595490753650665
lr: 0.0001, hidden_size: 256, layer_num: 2, train_batch_size: 8 - min val loss: 0.8681750694910685
lr: 0.0001, hidden_size: 256, layer_num: 2, train_batch_size: 16 - min val loss: 0.9709676802158356
lr: 0.0001, hidden_size: 256, layer_num: 2, train_batch_size: 32 - min val loss: 0.9878853460152944
lr: 0.0001, hidden_size: 256, layer_num: 3, train_batch_size: 4 - min val loss: 0.8049644331137339
lr: 0.0001, hidden_size: 256, layer_num: 3, train_batch_size: 8 - min val loss: 0.8768305877844492
lr: 0.0001, hidden_size: 256, layer_num: 3, train_batch_size: 16 - min val loss: 0.9041216174761454
lr: 0.0001, hidden_size: 256, layer_num: 3, train_batch_size: 32 - min val loss: 0.940760095914205
lr: 0.0001, hidden_size: 256, layer_num: 4, train_batch_size: 4 - min val loss: 0.7672968705495199
lr: 0.0001, hidden_size: 256, layer_num: 4, train_batch_size: 8 - min val loss: 0.7972650130589803
lr: 0.0001, hidden_size: 256, layer_num: 4, train_batch_size: 16 - min val loss: 0.8835399548212687
lr: 0.0001, hidden_size: 256, layer_num: 4, train_batch_size: 32 - min val loss: 0.933969626824061
lr: 0.0001, hidden_size: 512, layer_num: 1, train_batch_size: 4 - min val loss: 0.8791795670986176
lr: 0.0001, hidden_size: 512, layer_num: 1, train_batch_size: 8 - min val loss: 0.9018871386845907
lr: 0.0001, hidden_size: 512, layer_num: 1, train_batch_size: 16 - min val loss: 0.916245569785436
lr: 0.0001, hidden_size: 512, layer_num: 1, train_batch_size: 32 - min val loss: 0.9575224121411642
lr: 0.0001, hidden_size: 512, layer_num: 2, train_batch_size: 4 - min val loss: 0.8035036424795786
lr: 0.0001, hidden_size: 512, layer_num: 2, train_batch_size: 8 - min val loss: 0.8427915175755819
lr: 0.0001, hidden_size: 512, layer_num: 2, train_batch_size: 16 - min val loss: 0.8618608315785726
lr: 0.0001, hidden_size: 512, layer_num: 2, train_batch_size: 32 - min val loss: 0.9158925910790762
lr: 0.0001, hidden_size: 512, layer_num: 3, train_batch_size: 4 - min val loss: 0.7445308268070221
lr: 0.0001, hidden_size: 512, layer_num: 3, train_batch_size: 8 - min val loss: 0.7773072421550751
lr: 0.0001, hidden_size: 512, layer_num: 3, train_batch_size: 16 - min val loss: 0.8114846348762512
lr: 0.0001, hidden_size: 512, layer_num: 3, train_batch_size: 32 - min val loss: 0.883920818567276
lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 4 - min val loss: 0.6609392364819845
lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 8 - min val loss: 0.7488079567750295
lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 16 - min val loss: 0.8084105650583903
lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.8534244306882223
lr: 0.0001, hidden_size: 1024, layer_num: 1, train_batch_size: 4 - min val loss: 0.8541386723518372
lr: 0.0001, hidden_size: 1024, layer_num: 1, train_batch_size: 8 - min val loss: 0.8830040792624155
lr: 0.0001, hidden_size: 1024, layer_num: 1, train_batch_size: 16 - min val loss: 0.8994224568208059
lr: 0.0001, hidden_size: 1024, layer_num: 1, train_batch_size: 32 - min val loss: 0.8916973372300466
lr: 0.0001, hidden_size: 1024, layer_num: 2, train_batch_size: 4 - min val loss: 0.7556198139985403
lr: 0.0001, hidden_size: 1024, layer_num: 2, train_batch_size: 8 - min val loss: 0.7513021032015482
lr: 0.0001, hidden_size: 1024, layer_num: 2, train_batch_size: 16 - min val loss: 0.8226398825645447
lr: 0.0001, hidden_size: 1024, layer_num: 2, train_batch_size: 32 - min val loss: 0.8726044694582621
lr: 0.0001, hidden_size: 1024, layer_num: 3, train_batch_size: 4 - min val loss: 0.6809238493442535
lr: 0.0001, hidden_size: 1024, layer_num: 3, train_batch_size: 8 - min val loss: 0.6970743834972382
lr: 0.0001, hidden_size: 1024, layer_num: 3, train_batch_size: 16 - min val loss: 0.7431460916996002
lr: 0.0001, hidden_size: 1024, layer_num: 3, train_batch_size: 32 - min val loss: 0.8180791338284811
lr: 0.0001, hidden_size: 1024, layer_num: 4, train_batch_size: 4 - min val loss: 0.6931201418240865
lr: 0.0001, hidden_size: 1024, layer_num: 4, train_batch_size: 8 - min val loss: 0.6732267340024313
lr: 0.0001, hidden_size: 1024, layer_num: 4, train_batch_size: 16 - min val loss: 0.7459978063901266
lr: 0.0001, hidden_size: 1024, layer_num: 4, train_batch_size: 32 - min val loss: 0.7709415256977081
lr: 0.0001, hidden_size: 2048, layer_num: 1, train_batch_size: 4 - min val loss: 0.8346356749534607
lr: 0.0001, hidden_size: 2048, layer_num: 1, train_batch_size: 8 - min val loss: 0.8393775820732117
lr: 0.0001, hidden_size: 2048, layer_num: 1, train_batch_size: 16 - min val loss: 0.8600562413533529
lr: 0.0001, hidden_size: 2048, layer_num: 1, train_batch_size: 32 - min val loss: 0.8762230078379313
lr: 0.0001, hidden_size: 2048, layer_num: 2, train_batch_size: 4 - min val loss: 0.6913183927536011
lr: 0.0001, hidden_size: 2048, layer_num: 2, train_batch_size: 8 - min val loss: 0.7100459138552347
lr: 0.0001, hidden_size: 2048, layer_num: 2, train_batch_size: 16 - min val loss: 0.754919429620107
lr: 0.0001, hidden_size: 2048, layer_num: 2, train_batch_size: 32 - min val loss: 0.8195651670296987
auto_ratio:0.2, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5313243667284647
auto_ratio:0.4, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5376503169536591
auto_ratio:0.6, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5388865520556768
auto_ratio:0.8, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.4695041278998057
auto_ratio:1.0, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5155893216530482
Backup-V1: vehicle_count:100,  auto_ratio:0.2, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.7093791365623474
Backup-V1: vehicle_count:100,  auto_ratio:0.4, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.41559967398643494
Backup-V1: vehicle_count:100,  auto_ratio:0.6, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.505685605108738
Backup-V1: vehicle_count:100,  auto_ratio:0.8, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5168271362781525
Backup-V1: vehicle_count:100,  auto_ratio:1.0, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5106108486652374
Backup-V1: vehicle_count:50,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.9108604590098063
Backup-V1: vehicle_count:150,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5076190680265427
Backup-V1: vehicle_count:200,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.3838967851230076
Backup-V1: vehicle_count:250,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.3923176109790802
Backup-V1: vehicle_count:100,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5310664971669515
Generalization 100_0.5 for others Backup-V1: vehicle_count:50,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.9492689371109009
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.48920924464861554
Generalization 100_0.5 for others Backup-V1: vehicle_count:150,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.4847988486289978
Generalization 100_0.5 for others Backup-V1: vehicle_count:200,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.1841369015829903
Generalization 100_0.5 for others Backup-V1: vehicle_count:250,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.2217037558555603
Backup-V1: vehicle_count:250,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.39235261678695676
Generalization 250_0.5 for others Backup-V1: vehicle_count:50,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.767450213432312
Generalization 250_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.1700887481371562
Generalization 250_0.5 for others Backup-V1: vehicle_count:150,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.0322601596514385
Generalization 250_0.5 for others Backup-V1: vehicle_count:200,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.7234306420598712
Generalization 250_0.5 for others Backup-V1: vehicle_count:250,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.3159259408712387
Backup-V1: vehicle_count:100,  auto_ratio:1.0, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5314997633298238
Generalization 100_1.0 for others Backup-V1: vehicle_count:50,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.8370657364527385
Generalization 100_1.0 for others Backup-V1: vehicle_count:100,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.9495579302310944
Generalization 100_1.0 for others Backup-V1: vehicle_count:150,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.4322159091631572
Generalization 100_1.0 for others Backup-V1: vehicle_count:200,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.1148155416761125
Generalization 100_1.0 for others Backup-V1: vehicle_count:250,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.1719587445259094
Train All: vehicle_count:100,  auto_ratio:1.0, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.4151627855996291
Generalization all for others Backup-V1: vehicle_count:100,  auto_ratio:0.2, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.6333623230457306
Generalization all for others Backup-V1: vehicle_count:100,  auto_ratio:0.4, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.3727611303329468
Generalization all for others Backup-V1: vehicle_count:100,  auto_ratio:0.6, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.47612233459949493
Generalization all for others Backup-V1: vehicle_count:100,  auto_ratio:0.8, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.4508599579334259
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.2, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 2.0063685178756714
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.4, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.2547148764133453
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.6, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.3428000211715698
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.8, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 1.167859935760498
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:1.0, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.9755542476971945
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.2, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.5736500918865204
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.4, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.3682926595211029
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.6, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.49782653898000717
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.8, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.4923339128494263
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:1.0, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.47880106667677563
Generalization 100_0.5 for others Backup-V1: vehicle_count:50,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.8416106005509695
Generalization 100_0.5 for others Backup-V1: vehicle_count:100,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.49758172035217285
Generalization 100_0.5 for others Backup-V1: vehicle_count:150,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.438619131843249
Generalization 100_0.5 for others Backup-V1: vehicle_count:200,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.31249781591551645
Generalization 100_0.5 for others Backup-V1: vehicle_count:250,  auto_ratio:0.5, lr: 0.0001, hidden_size: 512, layer_num: 4, train_batch_size: 32 - min val loss: 0.32190263122320173
layer test: lr: 0.0001, hidden_size: 512, layer_num: 5, train_batch_size: 32 - min val loss: 0.8528253734111786
layer test: lr: 0.0001, hidden_size: 512, layer_num: 6, train_batch_size: 32 - min val loss: 0.8797475894292196
layer test: lr: 0.0001, hidden_size: 512, layer_num: 7, train_batch_size: 32 - min val loss: 0.8363937040170034
layer test: lr: 0.0001, hidden_size: 512, layer_num: 8, train_batch_size: 32 - min val loss: 0.8554094731807709
